postcode,suburb,region,organisation ID,council name
3518,Nine Mile,Goldfields,BULO,Buloke Shire
3518,Richmond Plains,Goldfields,BULO,Buloke Shire
3518,Richmond Plains,Goldfields,LODD,Loddon Shire
3518,Skinners Flat,Goldfields,LODD,Loddon Shire
3518,Wedderburn,Goldfields,LODD,Loddon Shire
3518,Wedderburn Junction,Goldfields,LODD,Loddon Shire
3518,Wehla,Goldfields,LODD,Loddon Shire
3518,Woolshed flat,Goldfields,LODD,Loddon Shire
3518,Woosang,Goldfields,LODD,Loddon Shire
3518,Woosang,Goldfields,BULO,Buloke Shire
3520,Kinypanial,Goldfields,LODD,Loddon Shire
3520,Korong Vale,Goldfields,LODD,Loddon Shire
3521,Pyalong,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3522,Tooborac,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3523,Argyle,Goldfields,GBEN,City of Greater Bendigo
3523,Costerfield,Goldfields,GBEN,City of Greater Bendigo
3523,Derrinal,Goldfields,GBEN,City of Greater Bendigo
3523,Heathcote,Goldfields,GBEN,City of Greater Bendigo
3523,Heathcote South,Goldfields,MITC,Mitchell Shire
3523,Knowsley,Goldfields,GBEN,City of Greater Bendigo
3523,Ladys Pass,Goldfields,GBEN,City of Greater Bendigo
3523,Moormbool West,High Country,STRA,Strathbogie Shire
3523,Mount Camel,Goldfields,GBEN,City of Greater Bendigo
3523,Redcastle,Goldfields,GBEN,City of Greater Bendigo
3523,Redcastle,Goldfields,CAMC,Campaspe Shire
3525,Barrakee,Grampians,BULO,Buloke Shire
3525,Buckrabanyule,Grampians,BULO,Buloke Shire
3525,Buckrabanyule,Grampians,LODD,Loddon Shire
3525,Charlton,Grampians,BULO,Buloke Shire
3525,Jeffcott,Grampians,BULO,Buloke Shire
3525,Jeffcott North,Grampians,BULO,Buloke Shire
3525,Lake Marmal,Goldfields,BULO,Buloke Shire
3525,Lake Marmal,Goldfields,LODD,Loddon Shire
3525,Nareewillock,Grampians,BULO,Buloke Shire
3525,Teddywaddy,Grampians,BULO,Buloke Shire
3525,Terrappee,Goldfields,BULO,Buloke Shire
3525,Terrappee,Goldfields,LODD,Loddon Shire
3525,Wooroonook,Grampians,BULO,Buloke Shire
3525,Wychitella,Goldfields,LODD,Loddon Shire
3525,Wychitella north,Goldfields,LODD,Loddon Shire
3525,Yeungroon,Grampians,BULO,Buloke Shire
3525,Yeungroon east,Grampians,BULO,Buloke Shire
3525,Yeungroon east,Grampians,LODD,Loddon Shire
3527,Bunguluke,Grampians,BULO,Buloke Shire
3527,Dumosa,Grampians,BULO,Buloke Shire
3527,Glenloth,Grampians,BULO,Buloke Shire
3527,Glenloth East,Grampians,BULO,Buloke Shire
3527,Glenloth East,Grampians,LODD,Loddon Shire
3527,Teddywaddy West,Grampians,BULO,Buloke Shire
3527,Thalia,Grampians,BULO,Buloke Shire
3527,Towaninny,Grampians,BULO,Buloke Shire
3527,Towaninny,Grampians,GANN,Gannawarra Shire
3527,Towaninny south,Grampians,BULO,Buloke Shire
3527,Wycheproof,Grampians,BULO,Buloke Shire
3527,Wycheproof south,Grampians,BULO,Buloke Shire
3529,Kalpienung,Grampians,BULO,Buloke Shire
3529,Nullawil,Grampians,BULO,Buloke Shire
3530,Culgoa,Grampians,BULO,Buloke Shire
3530,Warne,Grampians,BULO,Buloke Shire
3531,Berriwillock,Grampians,BULO,Buloke Shire
3531,Boigbeat,Grampians,BULO,Buloke Shire
3533,Bimbourie,Grampians,BULO,Buloke Shire
3533,Lake tyrrell,Grampians,BULO,Buloke Shire
3533,Mittyack,The Murray,MIDU,Mildura Rural City Council
3533,Nandaly,Grampians,BULO,Buloke Shire
3533,Ninda,Grampians,BULO,Buloke Shire
3533,Nyarrin,Grampians,BULO,Buloke Shire
3533,Sea Lake,Grampians,BULO,Buloke Shire
3533,Tyrrell,Grampians,BULO,Buloke Shire
3533,Tyrrell,Grampians,SWAN,Swan Hill Rural City
3533,Tyrrell Downs,Grampians,BULO,Buloke Shire
3537,Barraport,Goldfields,LODD,Loddon Shire
3537,Barraport West,Goldfields,LODD,Loddon Shire
3537,Boort,Goldfields,LODD,Loddon Shire
3537,Canary Island,Goldfields,LODD,Loddon Shire
3537,Catumnal,Goldfields,LODD,Loddon Shire
3537,Gredgwin,The Murray,LODD,Loddon Shire
3537,Gredgwin,The Murray,GANN,Gannawarra Shire
3537,Leaghur,Goldfields,LODD,Loddon Shire
3537,Meering West,The Murray,LODD,Loddon Shire
3537,Meering West,The Murray,GANN,Gannawarra Shire
3537,Minmindie,Goldfields,LODD,Loddon Shire
3537,Yando,Goldfields,LODD,Loddon Shire
3540,Cannie,The Murray,GANN,Gannawarra Shire
3540,Ninyeunook,The Murray,GANN,Gannawarra Shire
3540,Oakvale,The Murray,GANN,Gannawarra Shire
3540,Quambatook,The Murray,GANN,Gannawarra Shire
3542,Cokum,Grampians,BULO,Buloke Shire
3542,Lalbert,The Murray,GANN,Gannawarra Shire
3544,Gowanford,The Murray,SWAN,Swan Hill Rural City
3544,Ultima,The Murray,SWAN,Swan Hill Rural City
3544,Waitchie,The Murray,SWAN,Swan Hill Rural City
3546,Bolton,The Murray,SWAN,Swan Hill Rural City
3546,Chinkapook,The Murray,SWAN,Swan Hill Rural City
3546,Cocamba,The Murray,SWAN,Swan Hill Rural City
3546,Manangatang,The Murray,SWAN,Swan Hill Rural City
3546,Turoar,The Murray,SWAN,Swan Hill Rural City
3546,Winnambool,The Murray,SWAN,Swan Hill Rural City
3549,Annuello,The Murray,SWAN,Swan Hill Rural City
3549,Bannerton,The Murray,SWAN,Swan Hill Rural City
3549,Happy valley,The Murray,SWAN,Swan Hill Rural City
3549,Happy valley,The Murray,GOLC,Golden Plains Shire
3549,Liparoo,The Murray,SWAN,Swan Hill Rural City
3549,Robinvale,The Murray,SWAN,Swan Hill Rural City
3549,Tol Tol,The Murray,SWAN,Swan Hill Rural City
3549,Wemen,The Murray,SWAN,Swan Hill Rural City
3550,Bendigo,Goldfields,GBEN,City of Greater Bendigo
3550,East Bendigo,Goldfields,GBEN,City of Greater Bendigo
3550,Epsom,Goldfields,GBEN,City of Greater Bendigo
3550,Flora Hill,Goldfields,GBEN,City of Greater Bendigo
3550,Golden Square,Goldfields,GBEN,City of Greater Bendigo
3550,Ironbark,Goldfields,GBEN,City of Greater Bendigo
3550,Kennington,Goldfields,GBEN,City of Greater Bendigo
3550,Long Gully,Goldfields,GBEN,City of Greater Bendigo
3550,North Bendigo,Goldfields,GBEN,City of Greater Bendigo
3550,Quarry Hill,Goldfields,GBEN,City of Greater Bendigo
3550,Spring Gully,Goldfields,GBEN,City of Greater Bendigo
3550,Strathdale,Goldfields,GBEN,City of Greater Bendigo
3550,White Hills,Goldfields,GBEN,City of Greater Bendigo
3551,Arnold,Goldfields,LODD,Loddon Shire
3551,Arnold West,Goldfields,LODD,Loddon Shire
3551,Axe Creek,Goldfields,GBEN,City of Greater Bendigo
3551,Axedale,Goldfields,GBEN,City of Greater Bendigo
3551,Bagshot,Goldfields,GBEN,City of Greater Bendigo
3551,Bagshot North,Goldfields,GBEN,City of Greater Bendigo
3551,Cornella,The Murray,CAMC,Campaspe Shire
3551,Emu Creek,Goldfields,GBEN,City of Greater Bendigo
3551,Eppalock,Goldfields,GBEN,City of Greater Bendigo
3551,Huntly,Goldfields,GBEN,City of Greater Bendigo
3551,Huntly north,Goldfields,GBEN,City of Greater Bendigo
3551,Junortoun,Goldfields,GBEN,City of Greater Bendigo
3551,Kimbolton,Goldfields,GBEN,City of Greater Bendigo
3551,Llanelly,Goldfields,LODD,Loddon Shire
3551,Lockwood,Goldfields,GBEN,City of Greater Bendigo
3551,Lockwood South,Goldfields,GBEN,City of Greater Bendigo
3551,Lockwood South,Goldfields,MOUN,Mount Alexander Shire
3551,Longlea,Goldfields,GBEN,City of Greater Bendigo
3551,Lyal,Goldfields,GBEN,City of Greater Bendigo
3551,Maiden Gully,Goldfields,GBEN,City of Greater Bendigo
3551,Mandurang,Goldfields,GBEN,City of Greater Bendigo
3551,Mandurang South,Goldfields,GBEN,City of Greater Bendigo
3551,Murphys Creek,Goldfields,LODD,Loddon Shire
3551,Muskerry,The Murray,CAMC,Campaspe Shire
3551,Myola,The Murray,CAMC,Campaspe Shire
3551,Newbridge,Goldfields,LODD,Loddon Shire
3551,Sedgwick,Goldfields,GBEN,City of Greater Bendigo
3551,Strathfieldsaye,Goldfields,GBEN,City of Greater Bendigo
3551,Tarnagulla,Goldfields,LODD,Loddon Shire
3551,Toolleen,The Murray,GBEN,City of Greater Bendigo
3551,Toolleen,The Murray,CAMC,Campaspe Shire
3551,Waanyarra,Goldfields,LODD,Loddon Shire
3551,Wellsford,Goldfields,GBEN,City of Greater Bendigo
3551,Whipstick,Goldfields,GBEN,City of Greater Bendigo
3555,Big Hill,Goldfields,GBEN,City of Greater Bendigo
3555,Big Hill,Goldfields,SURF,Surf Coast Shire
3555,Golden Gully,Goldfields,GBEN,City of Greater Bendigo
3555,Kangaroo Flat,Goldfields,GBEN,City of Greater Bendigo
3555,West Bendigo,Goldfields,GBEN,City of Greater Bendigo
3556,California Gully,Goldfields,GBEN,City of Greater Bendigo
3556,Campbells Forest,Goldfields,LODD,Loddon Shire
3556,Eaglehawk,Goldfields,GBEN,City of Greater Bendigo
3556,Eaglehawk North,Goldfields,GBEN,City of Greater Bendigo
3556,Jackass Flat,Goldfields,GBEN,City of Greater Bendigo
3556,Myers Flat,Goldfields,GBEN,City of Greater Bendigo
3556,Sailors Gully,Goldfields,GBEN,City of Greater Bendigo
3556,Sebastian,Goldfields,GBEN,City of Greater Bendigo
3556,Sebastian,Goldfields,LODD,Loddon Shire
3556,Woodvale,Goldfields,GBEN,City of Greater Bendigo
3557,Barnadown,Goldfields,GBEN,City of Greater Bendigo
3557,Fosterville,Goldfields,GBEN,City of Greater Bendigo
3557,Goornong,Goldfields,GBEN,City of Greater Bendigo
3558,Burnewang,The Murray,CAMC,Campaspe Shire
3558,Elmore,Goldfields,GBEN,City of Greater Bendigo
3558,Hunter,Goldfields,GBEN,City of Greater Bendigo
3558,Runnymede,The Murray,CAMC,Campaspe Shire
3559,Avonmore,Goldfields,GBEN,City of Greater Bendigo
3559,Colbinabbin,The Murray,CAMC,Campaspe Shire
3559,Corop,The Murray,CAMC,Campaspe Shire
3561,Ballendella,The Murray,CAMC,Campaspe Shire
3561,Bamawm,The Murray,CAMC,Campaspe Shire
3561,Diggora,The Murray,CAMC,Campaspe Shire
3561,Fairy Dell,Gippsland,CAMC,Campaspe Shire
3561,Fairy Dell,Gippsland,CAMC,Campaspe Shire
3561,Fairy Dell,Gippsland,EGIP,East Gippsland Shire Council
3561,Fairy Dell,Gippsland,EGIP,East Gippsland Shire Council
3561,Fairy dell,The Murray,CAMC,Campaspe Shire
3561,Fairy dell,The Murray,CAMC,Campaspe Shire
3561,Fairy dell,The Murray,EGIP,East Gippsland Shire Council
3561,Fairy dell,The Murray,EGIP,East Gippsland Shire Council
3561,Nanneella,The Murray,CAMC,Campaspe Shire
3561,Rochester,The Murray,CAMC,Campaspe Shire
3561,Timmering,The Murray,CAMC,Campaspe Shire
3562,Torrumbarry,The Murray,CAMC,Campaspe Shire
3563,Lockington,The Murray,CAMC,Campaspe Shire
3564,Echuca,The Murray,CAMC,Campaspe Shire
3564,Echuca Village,The Murray,CAMC,Campaspe Shire
3564,Echuca West,The Murray,CAMC,Campaspe Shire
3564,Kanyapella,The Murray,CAMC,Campaspe Shire
3564,Patho,The Murray,CAMC,Campaspe Shire
3564,Roslynmead,The Murray,CAMC,Campaspe Shire
3564,Terrick Terrick East,The Murray,CAMC,Campaspe Shire
3564,Wharparilla,The Murray,CAMC,Campaspe Shire
3565,Bamawm Extension,The Murray,CAMC,Campaspe Shire
3565,Kotta,The Murray,CAMC,Campaspe Shire
3566,Gunbower,The Murray,CAMC,Campaspe Shire
3567,Horfield,The Murray,GANN,Gannawarra Shire
3567,Horfield,The Murray,LODD,Loddon Shire
3567,Leitchville,The Murray,LODD,Loddon Shire
3567,Leitchville,The Murray,GANN,Gannawarra Shire
3567,Mincha West,The Murray,GANN,Gannawarra Shire
3568,Burkes Bridge,The Murray,GANN,Gannawarra Shire
3568,Cohuna,The Murray,GANN,Gannawarra Shire
3568,Daltons bridge,The Murray,GANN,Gannawarra Shire
3568,Keely,The Murray,GANN,Gannawarra Shire
3568,Macorna North,The Murray,GANN,Gannawarra Shire
3568,Mcmillans,The Murray,GANN,Gannawarra Shire
3568,Mead,The Murray,GANN,Gannawarra Shire
3568,Wee Wee Rup,The Murray,GANN,Gannawarra Shire
3570,Auchmore,Goldfields,LODD,Loddon Shire
3570,Drummartin,Goldfields,GBEN,City of Greater Bendigo
3570,Kamarooka,Goldfields,LODD,Loddon Shire
3570,Kamarooka,Goldfields,GBEN,City of Greater Bendigo
3570,Kamarooka North,The Murray,LODD,Loddon Shire
3570,Neilborough,Goldfields,GBEN,City of Greater Bendigo
3570,Raywood,Goldfields,GBEN,City of Greater Bendigo
3570,Raywood,Goldfields,LODD,Loddon Shire
3571,Dingee,Goldfields,LODD,Loddon Shire
3571,Pompapiel,Goldfields,LODD,Loddon Shire
3571,Tandarra,Goldfields,LODD,Loddon Shire
3572,Milloo,The Murray,LODD,Loddon Shire
3572,Milloo,The Murray,CAMC,Campaspe Shire
3572,Prairie,Goldfields,LODD,Loddon Shire
3572,Tennyson,The Murray,CAMC,Campaspe Shire
3573,Calivil,Goldfields,LODD,Loddon Shire
3573,Mitiamo,Goldfields,LODD,Loddon Shire
3573,Mitiamo,Goldfields,CAMC,Campaspe Shire
3573,Pine Grove,The Murray,CAMC,Campaspe Shire
3575,Gladfield,Goldfields,LODD,Loddon Shire
3575,Jungaburra,Goldfields,LODD,Loddon Shire
3575,Loddon Vale,Goldfields,LODD,Loddon Shire
3575,Mincha,Goldfields,LODD,Loddon Shire
3575,Mologa,Goldfields,LODD,Loddon Shire
3575,Pyramid Hill,Goldfields,LODD,Loddon Shire
3575,Sylvaterre,Goldfields,LODD,Loddon Shire
3575,Terrick Terrick,Goldfields,LODD,Loddon Shire
3575,Yarrawalla,Goldfields,LODD,Loddon Shire
3576,Durham Ox,Goldfields,LODD,Loddon Shire
3578,Appin,The Murray,GANN,Gannawarra Shire
3578,Appin South,The Murray,GANN,Gannawarra Shire
3578,Appin South,The Murray,LODD,Loddon Shire
3579,Benjeroop,The Murray,GANN,Gannawarra Shire
3579,Budgerum East,The Murray,GANN,Gannawarra Shire
3579,Capels Crossing,The Murray,GANN,Gannawarra Shire
3579,Dingwall,The Murray,GANN,Gannawarra Shire
3579,Fairley,The Murray,GANN,Gannawarra Shire
3579,Gannawarra,The Murray,GANN,Gannawarra Shire
3579,Gonn Crossing,The Murray,GANN,Gannawarra Shire
3579,Kerang,The Murray,GANN,Gannawarra Shire
3579,Kerang East,The Murray,GANN,Gannawarra Shire
3579,Koroop,The Murray,GANN,Gannawarra Shire
3579,Lake Meran,The Murray,GANN,Gannawarra Shire
3579,Lake Meran,The Murray,LODD,Loddon Shire
3579,Macorna,The Murray,LODD,Loddon Shire
3579,Macorna,The Murray,GANN,Gannawarra Shire
3579,Milnes Bridge,The Murray,GANN,Gannawarra Shire
3579,Murrabit,The Murray,GANN,Gannawarra Shire
3579,Murrabit West,The Murray,GANN,Gannawarra Shire
3579,Myall,The Murray,GANN,Gannawarra Shire
3579,Myall,The Murray,BULO,Buloke Shire
3579,Normanville,The Murray,GANN,Gannawarra Shire
3579,Pine View,The Murray,GANN,Gannawarra Shire
3579,Reedy Lake,The Murray,GANN,Gannawarra Shire
3579,Teal Point,The Murray,GANN,Gannawarra Shire
3579,Tragowel,The Murray,GANN,Gannawarra Shire
3579,Wandella,The Murray,GANN,Gannawarra Shire
3579,Westby,The Murray,GANN,Gannawarra Shire
3580,Koondrook,The Murray,GANN,Gannawarra Shire
3581,Bael Bael,The Murray,GANN,Gannawarra Shire
3581,Beauchamp,The Murray,GANN,Gannawarra Shire
3581,Beauchamp,The Murray,SWAN,Swan Hill Rural City
3581,Lake Charm,The Murray,GANN,Gannawarra Shire
3581,Mystic Park,The Murray,GANN,Gannawarra Shire
3581,Sandhill Lake,The Murray,GANN,Gannawarra Shire
3583,Tresco,The Murray,SWAN,Swan Hill Rural City
3584,Lake Boga,The Murray,SWAN,Swan Hill Rural City
3584,Tresco West,The Murray,SWAN,Swan Hill Rural City
3585,Castle Donnington,The Murray,SWAN,Swan Hill Rural City
3585,Chillingollah,The Murray,SWAN,Swan Hill Rural City
3585,Fish Point,The Murray,SWAN,Swan Hill Rural City
3585,Goschen,The Murray,SWAN,Swan Hill Rural City
3585,Kunat,The Murray,SWAN,Swan Hill Rural City
3585,Meatian,The Murray,SWAN,Swan Hill Rural City
3585,Meatian,The Murray,GANN,Gannawarra Shire
3585,Nowie,The Murray,SWAN,Swan Hill Rural City
3585,Nyrraby,The Murray,SWAN,Swan Hill Rural City
3585,Pira,The Murray,SWAN,Swan Hill Rural City
3585,Speewa,The Murray,SWAN,Swan Hill Rural City
3585,Swan Hill,The Murray,SWAN,Swan Hill Rural City
3585,Winlaton,The Murray,SWAN,Swan Hill Rural City
3586,Bulga,The Murray,SWAN,Swan Hill Rural City
3586,Murrawee,The Murray,SWAN,Swan Hill Rural City
3586,Pental Island,The Murray,SWAN,Swan Hill Rural City
3586,Tyntynder,The Murray,SWAN,Swan Hill Rural City
3586,Tyntynder South,The Murray,SWAN,Swan Hill Rural City
3586,Ultima east,The Murray,SWAN,Swan Hill Rural City
3588,Woorinen South,The Murray,SWAN,Swan Hill Rural City
3589,Woorinen,The Murray,SWAN,Swan Hill Rural City
3589,Woorinen North,The Murray,SWAN,Swan Hill Rural City
3590,Beverford,The Murray,SWAN,Swan Hill Rural City
3591,Vinifera,The Murray,SWAN,Swan Hill Rural City
3594,Nyah,The Murray,SWAN,Swan Hill Rural City
3595,Nyah West,The Murray,SWAN,Swan Hill Rural City
3596,Miralie,The Murray,SWAN,Swan Hill Rural City
3596,Towan,The Murray,SWAN,Swan Hill Rural City
3596,Wood Wood,The Murray,SWAN,Swan Hill Rural City
3597,Kenley,The Murray,SWAN,Swan Hill Rural City
3597,Kooloonong,The Murray,SWAN,Swan Hill Rural City
3597,Lake powell,The Murray,SWAN,Swan Hill Rural City
3597,Narrung,The Murray,SWAN,Swan Hill Rural City
3597,Natya,The Murray,SWAN,Swan Hill Rural City
3597,Piangil,The Murray,SWAN,Swan Hill Rural City
3599,Boundary Bend,The Murray,SWAN,Swan Hill Rural City
3607,Tabilk,High Country,STRA,Strathbogie Shire
3608,Bailieston,High Country,STRA,Strathbogie Shire
3608,Goulburn Weir,High Country,STRA,Strathbogie Shire
3608,Goulburn Weir,High Country,GSHE,Greater Shepparton City
3608,Graytown,High Country,STRA,Strathbogie Shire
3608,Kirwans Bridge,High Country,STRA,Strathbogie Shire
3608,Mitchellstown,High Country,STRA,Strathbogie Shire
3608,Nagambie,High Country,STRA,Strathbogie Shire
3608,Wahring,High Country,STRA,Strathbogie Shire
3608,Wirrate,High Country,STRA,Strathbogie Shire
3610,Dhurringile,The Murray,GSHE,Greater Shepparton City
3610,Moorilim,The Murray,GSHE,Greater Shepparton City
3610,Moorilim,The Murray,STRA,Strathbogie Shire
3610,Murchison,The Murray,STRA,Strathbogie Shire
3610,Murchison,The Murray,GSHE,Greater Shepparton City
3610,Murchison East,The Murray,GSHE,Greater Shepparton City
3610,Murchison North,The Murray,GSHE,Greater Shepparton City
3612,Moora,Goldfields,CAMC,Campaspe Shire
3612,Rushworth,Goldfields,CAMC,Campaspe Shire
3612,Wanalta,Goldfields,CAMC,Campaspe Shire
3612,Waranga,Goldfields,GSHE,Greater Shepparton City
3612,Whroo,Goldfields,CAMC,Campaspe Shire
3612,Whroo,Goldfields,STRA,Strathbogie Shire
3614,Tatura East,The Murray,GSHE,Greater Shepparton City
3614,Toolamba,The Murray,GSHE,Greater Shepparton City
3614,Toolamba West,The Murray,GSHE,Greater Shepparton City
3616,Cooma,The Murray,GSHE,Greater Shepparton City
3616,Coomboona,The Murray,GSHE,Greater Shepparton City
3616,Gillieston,The Murray,GSHE,Greater Shepparton City
3616,Girgarre East,The Murray,GSHE,Greater Shepparton City
3616,Harston,The Murray,GSHE,Greater Shepparton City
3616,Mooroopna North,The Murray,GSHE,Greater Shepparton City
3616,Mooroopna North West,The Murray,GSHE,Greater Shepparton City
3616,Tatura,The Murray,GSHE,Greater Shepparton City
3617,Byrneside,The Murray,GSHE,Greater Shepparton City
3618,Merrigum,The Murray,GSHE,Greater Shepparton City
3620,Kyabram,The Murray,GSHE,Greater Shepparton City
3620,Kyabram,The Murray,CAMC,Campaspe Shire
3620,Lancaster,The Murray,CAMC,Campaspe Shire
3620,Lancaster,The Murray,GSHE,Greater Shepparton City
3620,St Germains,The Murray,GSHE,Greater Shepparton City
3620,Wyuna,The Murray,GSHE,Greater Shepparton City
3620,Wyuna,The Murray,CAMC,Campaspe Shire
3620,Wyuna East,The Murray,CAMC,Campaspe Shire
3621,Tongala,The Murray,CAMC,Campaspe Shire
3621,Yambuna,The Murray,CAMC,Campaspe Shire
3622,Koyuga,The Murray,CAMC,Campaspe Shire
3622,Strathallan,The Murray,CAMC,Campaspe Shire
3623,Carag Carag,The Murray,CAMC,Campaspe Shire
3623,Stanhope,The Murray,CAMC,Campaspe Shire
3623,Stanhope South,The Murray,GSHE,Greater Shepparton City
3624,Girgarre,The Murray,CAMC,Campaspe Shire
3629,Ardmona,The Murray,GSHE,Greater Shepparton City
3629,Mooroopna,The Murray,GSHE,Greater Shepparton City
3629,Undera,The Murray,GSHE,Greater Shepparton City
3630,Caniambo,The Murray,GSHE,Greater Shepparton City
3630,Grahamvale,The Murray,GSHE,Greater Shepparton City
3630,Shepparton,The Murray,GSHE,Greater Shepparton City
3630,Shepparton North,The Murray,GSHE,Greater Shepparton City
3631,Arcadia,The Murray,GSHE,Greater Shepparton City
3631,Arcadia south,High Country,STRA,Strathbogie Shire
3631,Cosgrove,The Murray,GSHE,Greater Shepparton City
3631,Cosgrove South,The Murray,GSHE,Greater Shepparton City
3631,Karramomus,The Murray,GSHE,Greater Shepparton City
3631,Kialla,The Murray,GSHE,Greater Shepparton City
3631,Kialla East,The Murray,GSHE,Greater Shepparton City
3631,Kialla West,The Murray,GSHE,Greater Shepparton City
3631,Lemnos,The Murray,GSHE,Greater Shepparton City
3631,Mount Major,The Murray,GSHE,Greater Shepparton City
3631,Orrvale,The Murray,GSHE,Greater Shepparton City
3631,Shepparton East,The Murray,GSHE,Greater Shepparton City
3631,Tamleugh North,The Murray,GSHE,Greater Shepparton City
3633,Congupna,The Murray,GSHE,Greater Shepparton City
3634,Bunbartha,The Murray,GSHE,Greater Shepparton City
3634,Katandra,The Murray,GSHE,Greater Shepparton City
3634,Katandra West,The Murray,GSHE,Greater Shepparton City
3634,Marionvale,The Murray,GSHE,Greater Shepparton City
3634,Marungi,The Murray,GSHE,Greater Shepparton City
3634,Marungi,The Murray,MOIR,Moira Shire
3634,Tallygaroopna,The Murray,GSHE,Greater Shepparton City
3634,Zeerust,The Murray,GSHE,Greater Shepparton City
3635,Kaarimba,The Murray,MOIR,Moira Shire
3635,Mundoona,The Murray,MOIR,Moira Shire
3635,Wunghnu,The Murray,MOIR,Moira Shire
3636,Drumanure,The Murray,MOIR,Moira Shire
3636,Invergordon,The Murray,MOIR,Moira Shire
3636,Naring,The Murray,MOIR,Moira Shire
3636,Numurkah,The Murray,MOIR,Moira Shire
3637,Waaia,The Murray,MOIR,Moira Shire
3637,Yalca,The Murray,MOIR,Moira Shire
3638,Kotupna,The Murray,MOIR,Moira Shire
3638,Nathalia,The Murray,MOIR,Moira Shire
3638,Yielima,The Murray,MOIR,Moira Shire
3639,Barmah,The Murray,MOIR,Moira Shire
3639,Lower moira,The Murray,MOIR,Moira Shire
3639,Picola,The Murray,MOIR,Moira Shire
3639,Picola west,The Murray,MOIR,Moira Shire
3640,Katunga,The Murray,MOIR,Moira Shire
3641,Bearii,The Murray,MOIR,Moira Shire
3641,Mywee,The Murray,MOIR,Moira Shire
3641,Strathmerton,The Murray,MOIR,Moira Shire
3641,Ulupna,The Murray,MOIR,Moira Shire
3644,Cobram,The Murray,MOIR,Moira Shire
3644,Cobram East,The Murray,MOIR,Moira Shire
3644,Koonoomoo,The Murray,MOIR,Moira Shire
3644,Muckatah,The Murray,MOIR,Moira Shire
3644,Yarroweyah,The Murray,MOIR,Moira Shire
3646,Dookie,The Murray,GSHE,Greater Shepparton City
3646,Nalinga,The Murray,GSHE,Greater Shepparton City
3646,Nalinga,The Murray,STRA,Strathbogie Shire
3646,Yabba North,The Murray,MOIR,Moira Shire
3646,Yabba south,The Murray,MOIR,Moira Shire
3646,Youanmite,The Murray,MOIR,Moira Shire
3647,Dookie College,The Murray,GSHE,Greater Shepparton City
3649,Katamatite,The Murray,MOIR,Moira Shire
3649,Katamatite East,The Murray,MOIR,Moira Shire
3658,Broadford,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3658,Clonbinane,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3658,Reedy Creek,Gippsland,MITC,Mitchell Shire
3658,Reedy Creek,Gippsland,MITC,Mitchell Shire
3658,Reedy Creek,Gippsland,EGIP,East Gippsland Shire Council
3658,Reedy Creek,Gippsland,EGIP,East Gippsland Shire Council
3658,Reedy creek,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3658,Reedy creek,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3658,Reedy creek,Daylesford &#038; the Macedon Ranges,EGIP,East Gippsland Shire Council
3658,Reedy creek,Daylesford &#038; the Macedon Ranges,EGIP,East Gippsland Shire Council
3658,Strath Creek,High Country,MITC,Mitchell Shire
3658,Strath Creek,High Country,MURR,Murrindindi Shire Council
3658,Sunday Creek,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3658,Tyaak,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3658,Waterford Park,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3659,Sugarloaf Creek,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3659,Tallarook,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3660,Caveat,High Country,MURR,Murrindindi Shire Council
3660,Dropmore,High Country,MURR,Murrindindi Shire Council
3660,Highlands,High Country,MURR,Murrindindi Shire Council
3660,Highlands,High Country,MITC,Mitchell Shire
3660,Kerrisdale,High Country,MURR,Murrindindi Shire Council
3660,Northwood,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3660,Seymour,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3660,Trawool,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3660,Trawool,Daylesford &#038; the Macedon Ranges,MURR,Murrindindi Shire Council
3660,Whiteheads Creek,Daylesford &#038; the Macedon Ranges,MITC,Mitchell Shire
3663,Mangalore,High Country,MITC,Mitchell Shire
3663,Mangalore,High Country,STRA,Strathbogie Shire
3664,Avenel,High Country,STRA,Strathbogie Shire
3664,Avenel,High Country,MITC,Mitchell Shire
3665,Locksley,High Country,STRA,Strathbogie Shire
3665,Longwood,High Country,STRA,Strathbogie Shire
3665,Pranjip,High Country,STRA,Strathbogie Shire
3666,Balmattum,High Country,STRA,Strathbogie Shire
3666,Creightons Creek,High Country,STRA,Strathbogie Shire
3666,Euroa,High Country,STRA,Strathbogie Shire
3666,Gooram,High Country,STRA,Strathbogie Shire
3666,Gooram,High Country,MURR,Murrindindi Shire Council
3666,Kelvin View,High Country,STRA,Strathbogie Shire
3666,Kithbrook,High Country,STRA,Strathbogie Shire
